Player,Pos_x,Age_x,Tm,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos_y,Age_y,G_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Vander Blue,SG,22.0,LAL,2.0,1.0,37.0,4.5,15.0,0.3,1.0,5.0,0.2,3.5,10.0,.350,0.33299999999999996,1.0,2.5,0.4,1.0,3.5,4.5,4.0,1.5,0.0,3.0,2.0,11.0,SG,22.0,2.0,74,4.0,0.342,.333,.167,2.9,10.9,6.7,16.8,2.1,0.0,15.7,23.0,,-0.3,0.0,-0.2,-0.156,,-6.0,-2.5,-8.5,-0.1
Bojan Bogdanović,SF,25.0,BRK,78.0,28.0,23.8,3.3,7.4,0.45299999999999996,1.2,3.3,0.355,2.2,4.1,.531,0.532,1.1,1.4,0.821,0.6,2.1,2.7,0.9,0.4,0.1,1.0,1.3,9.0,SF,25.0,78.0,1854,11.6,0.562,.444,.184,3.0,9.8,6.4,5.8,0.9,0.4,11.1,17.2,,1.7,0.7,2.4,.062,,0.0,-1.9,-1.8,0.1
Andrew Bogut,C,30.0,GSW,67.0,65.0,23.6,3.0,5.3,0.563,0.0,0.0,0.0,3.0,5.3,.563,0.563,0.3,0.6,0.524,2.1,6.0,8.1,2.7,0.6,1.7,1.6,2.8,6.3,C,30.0,67.0,1583,15.8,0.565,.000,.118,9.9,26.5,18.5,15.4,1.2,5.3,22.1,13.2,,1.9,3.4,5.2,.159,,-1.4,5.5,4.1,2.4
Matt Bonner,PF,34.0,SAS,72.0,19.0,13.0,1.3,3.2,0.409,0.6,1.8,0.365,0.7,1.4,.462,0.509,0.4,0.5,0.8109999999999999,0.4,1.2,1.6,0.7,0.1,0.2,0.2,0.9,3.7,PF,34.0,72.0,935,10.1,0.536,.548,.161,3.6,10.2,7.0,7.1,0.5,1.0,4.3,12.5,,1.3,0.9,2.1,.110,,-0.2,-0.7,-0.9,0.3
Trevor Booker,PF,27.0,UTA,79.0,5.0,19.8,2.9,5.9,0.48700000000000004,0.4,1.1,0.345,2.5,4.8,.518,0.518,1.1,1.9,0.581,1.8,3.3,5.0,1.1,0.5,0.5,1.1,1.8,7.2,PF,27.0,79.0,1564,15.3,0.536,.181,.319,10.3,19.0,14.7,9.0,1.5,2.1,14.3,18.1,,1.7,1.9,3.6,.110,,-0.6,0.7,0.2,0.9
Carlos Boozer,PF,33.0,LAL,71.0,26.0,23.8,5.2,10.5,0.499,0.0,0.0,0.0,5.2,10.5,.499,0.499,1.3,2.1,0.627,1.6,5.2,6.8,1.3,0.6,0.2,1.3,2.6,11.8,PF,33.0,71.0,1692,16.4,0.517,.000,.202,7.0,25.2,15.7,10.3,1.2,0.6,10.2,23.7,,1.2,1.0,2.2,.062,,-1.8,-1.5,-3.3,-0.6
Chris Bosh,C,30.0,MIA,44.0,44.0,35.4,7.8,16.9,0.46,1.4,3.8,0.375,6.4,13.1,.485,0.503,4.1,5.3,0.772,1.0,6.0,7.0,2.2,0.9,0.6,2.2,1.6,21.1,C,30.0,44.0,1556,19.8,0.5479999999999999,.226,.311,3.6,20.0,12.0,12.0,1.4,1.4,10.1,28.4,,2.1,1.5,3.6,.111,,1.0,-1.0,-0.1,0.8
Avery Bradley,SG,24.0,BOS,77.0,77.0,31.5,5.6,13.1,0.429,1.6,4.6,0.35200000000000004,4.0,8.6,.470,0.49,1.0,1.3,0.79,0.6,2.5,3.1,1.8,1.1,0.2,1.4,2.3,13.9,SG,24.0,77.0,2428,11.5,0.507,.348,.099,2.0,8.9,5.4,8.9,1.7,0.5,9.4,21.0,,0.4,2.1,2.5,.049,,-0.8,-0.9,-1.7,0.2
Elton Brand,C,35.0,ATL,36.0,4.0,13.5,1.2,2.6,0.442,0.0,0.0,0.0,1.2,2.6,.447,0.442,0.3,0.6,0.522,0.8,2.0,2.8,0.6,0.5,0.7,0.5,1.5,2.7,C,35.0,36.0,486,9.4,0.457,.011,.242,6.8,16.4,11.8,6.4,1.8,4.3,14.6,11.6,,-0.1,0.8,0.7,.070,,-4.5,3.1,-1.4,0.1
Corey Brewer,SF,28.0,TOT,80.0,17.0,26.1,4.3,10.1,0.426,0.8,2.9,0.268,3.5,7.1,.491,0.465,2.1,2.8,0.743,1.0,2.7,3.7,2.2,1.4,0.2,1.6,2.2,11.5,SF,28.0,80.0,2087,13.9,0.507,.292,.281,4.2,11.7,7.9,13.8,2.7,0.7,12.7,21.6,,1.0,2.1,3.1,.071,,-0.8,-0.3,-1.1,0.5
Corey Brewer,SF,28.0,MIN,24.0,16.0,28.3,3.9,9.4,0.418,0.3,1.7,0.195,3.6,7.7,.467,0.436,2.3,3.3,0.705,1.3,2.6,3.9,3.3,2.3,0.2,2.1,2.6,10.5,SF,28.0,24.0,680,13.8,0.484,.182,.347,5.2,10.8,7.9,18.6,4.0,0.5,16.2,20.1,,0.0,0.4,0.4,.028,,-0.5,0.4,-0.1,0.3
Corey Brewer,SF,28.0,HOU,56.0,1.0,25.1,4.4,10.4,0.429,1.0,3.5,0.284,3.5,6.9,.503,0.47700000000000004,2.0,2.6,0.764,0.9,2.8,3.6,1.7,1.1,0.3,1.4,2.0,11.9,SF,28.0,56.0,1407,14.0,0.516,.334,.255,3.8,12.1,8.0,11.5,2.1,0.8,11.2,22.4,,1.0,1.6,2.7,.091,,-1.0,-0.6,-1.6,0.2
Aaron Brooks,PG,30.0,CHI,82.0,21.0,23.0,4.2,10.0,0.42100000000000004,1.5,3.8,0.387,2.7,6.1,.442,0.495,1.8,2.1,0.833,0.4,1.6,2.0,3.2,0.7,0.2,1.9,2.3,11.6,PG,30.0,82.0,1885,14.4,0.534,.383,.213,1.9,7.5,4.8,24.2,1.5,0.6,14.9,25.0,,1.7,1.5,3.3,.083,,1.0,-2.4,-1.4,0.3
Jabari Brown,SG,22.0,LAL,19.0,5.0,29.9,3.7,8.9,0.41200000000000003,1.2,3.3,0.371,2.5,5.7,.435,0.479,3.4,4.5,0.753,0.2,1.7,1.9,2.1,0.6,0.1,1.7,1.7,11.9,SG,22.0,19.0,568,11.0,0.547,.365,.500,0.6,6.7,3.5,11.0,1.1,0.3,13.4,18.8,,0.4,0.0,0.4,.033,,-0.8,-3.0,-3.8,-0.3
Lorenzo Brown,PG,24.0,MIN,29.0,7.0,18.9,1.8,4.2,0.426,0.2,1.0,0.214,1.6,3.2,.489,0.451,0.4,0.7,0.632,0.5,1.9,2.4,3.1,1.0,0.2,1.0,1.7,4.2,PG,24.0,29.0,549,11.0,0.46799999999999997,.230,.156,2.8,12.0,7.3,24.9,2.6,0.9,18.7,12.9,,0.1,0.2,0.3,.025,,-1.9,-0.6,-2.6,-0.1
Markel Brown,SG,23.0,BRK,47.0,29.0,16.6,1.6,4.5,0.36200000000000004,0.4,1.4,0.266,1.3,3.1,.404,0.402,1.0,1.2,0.825,0.3,1.9,2.3,0.8,0.7,0.3,0.6,1.2,4.6,SG,23.0,47.0,781,9.1,0.45899999999999996,.305,.271,2.3,13.0,7.7,7.4,2.1,1.2,10.3,15.3,,-0.2,0.7,0.5,.031,,-3.0,0.3,-2.7,-0.1
Shannon Brown,SG,29.0,MIA,5.0,2.0,17.8,1.4,3.8,0.368,0.6,1.4,0.429,0.8,2.4,.333,0.447,0.6,0.8,0.75,0.0,0.2,0.2,0.6,0.8,0.0,0.8,1.6,4.0,SG,29.0,5.0,89,4.4,0.48200000000000004,.368,.211,0.0,1.3,0.7,5.2,2.4,0.0,16.2,13.1,,-0.1,0.0,0.0,-0.016,,-4.2,-1.9,-6.1,-0.1
Kobe Bryant,SG,36.0,LAL,35.0,35.0,34.5,7.6,20.4,0.373,1.5,5.3,0.293,6.1,15.1,.401,0.41100000000000003,5.6,6.9,0.813,0.7,4.9,5.7,5.6,1.3,0.2,3.7,1.9,22.3,SG,36.0,35.0,1207,17.6,0.47700000000000004,.258,.338,2.3,16.5,9.1,29.9,2.0,0.5,13.5,34.9,,-0.4,0.6,0.2,.006,,1.6,-1.3,0.3,0.7
Chase Budinger,SF,26.0,MIN,67.0,4.0,19.2,2.5,5.8,0.433,0.8,2.1,0.364,1.7,3.7,.474,0.5,1.0,1.2,0.8270000000000001,0.5,2.5,3.0,1.0,0.7,0.1,0.7,1.1,6.8,SF,26.0,67.0,1286,12.2,0.537,.367,.208,2.8,15.1,8.8,8.0,1.7,0.6,10.3,16.3,,1.1,0.2,1.3,.049,,-0.9,-1.9,-2.8,-0.3
Reggie Bullock,SF,23.0,TOT,36.0,2.0,9.4,0.7,1.9,0.34299999999999997,0.4,1.3,0.326,0.3,0.7,.375,0.45,0.2,0.3,0.667,0.0,1.4,1.4,0.2,0.3,0.1,0.2,0.5,1.9,SF,23.0,36.0,338,6.2,0.466,.657,.129,0.3,16.0,8.3,3.2,1.5,0.9,9.8,10.9,,-0.2,0.3,0.1,.019,,-3.6,-0.4,-4.0,-0.2
Reggie Bullock,SF,23.0,LAC,25.0,2.0,10.5,0.9,2.2,0.426,0.6,1.6,0.385,0.3,0.6,.533,0.565,0.2,0.2,0.8,0.0,1.6,1.6,0.2,0.4,0.1,0.2,0.7,2.6,SF,23.0,25.0,263,8.8,0.578,.722,.093,0.0,16.8,8.6,3.1,1.7,0.6,9.6,10.7,,0.1,0.3,0.4,.074,,-1.7,-0.4,-2.1,0.0
Reggie Bullock,SF,23.0,PHO,11.0,0.0,6.8,0.1,1.5,0.063,0.0,0.6,0.0,0.1,0.8,.111,0.063,0.2,0.4,0.5,0.1,0.8,0.9,0.2,0.1,0.2,0.2,0.2,0.4,SF,23.0,11.0,75,-3.1,0.113,.438,.250,1.4,13.3,7.3,3.4,0.7,2.0,10.1,11.6,,-0.3,0.0,-0.3,-0.173,,-10.5,-0.3,-10.8,-0.2
Trey Burke,PG,22.0,UTA,76.0,43.0,30.1,4.9,13.2,0.368,1.6,5.1,0.318,3.2,8.1,.400,0.43,1.4,1.9,0.752,0.4,2.3,2.7,4.3,0.9,0.2,1.6,1.6,12.8,PG,22.0,76.0,2288,12.6,0.455,.388,.144,1.6,8.7,5.2,25.0,1.5,0.5,10.4,23.9,,0.8,1.6,2.4,.050,,0.0,-1.9,-1.9,0.1
Alec Burks,SG,23.0,UTA,27.0,27.0,33.3,4.5,11.1,0.40299999999999997,1.0,2.5,0.382,3.5,8.6,.409,0.447,3.9,4.8,0.8220000000000001,0.7,3.5,4.2,3.0,0.6,0.2,1.9,2.4,13.9,SG,23.0,27.0,899,13.0,0.524,.227,.430,2.5,12.1,7.3,15.2,1.0,0.4,12.7,20.8,,1.1,0.6,1.7,.089,,-0.4,-1.1,-1.6,0.1
Caron Butler,SF,34.0,DET,78.0,21.0,20.8,2.1,5.1,0.40700000000000003,1.1,2.8,0.379,1.0,2.3,.441,0.511,0.7,0.8,0.902,0.3,2.2,2.5,1.0,0.6,0.1,0.6,1.5,5.9,SF,34.0,78.0,1623,9.3,0.544,.553,.154,1.4,12.2,6.6,7.3,1.4,0.2,10.4,12.9,,1.3,1.0,2.4,.070,,-1.0,-0.5,-1.5,0.2
Jimmy Butler,SG,25.0,CHI,65.0,65.0,38.7,6.5,14.0,0.462,1.1,3.0,0.37799999999999995,5.4,11.1,.484,0.502,5.9,7.1,0.8340000000000001,1.8,4.1,5.8,3.3,1.8,0.6,1.4,1.7,20.0,SG,25.0,65.0,2513,21.3,0.583,.212,.508,5.1,11.2,8.2,14.4,2.3,1.0,7.7,21.6,,8.2,3.0,11.2,.214,,4.1,0.6,4.7,4.2
Rasual Butler,SF,35.0,WAS,75.0,1.0,20.1,2.9,6.9,0.42200000000000004,1.2,3.1,0.387,1.7,3.8,.450,0.51,0.7,0.9,0.7909999999999999,0.4,2.3,2.6,0.8,0.4,0.3,0.6,1.3,7.7,SF,35.0,75.0,1505,11.4,0.531,.455,.130,2.1,12.4,7.4,6.5,1.0,1.2,8.1,17.9,,1.0,1.6,2.6,.084,,-0.8,-0.8,-1.7,0.1
Dwight Buycks,PG,25.0,LAL,6.0,0.0,20.5,3.0,6.7,0.45,1.2,1.8,0.636,1.8,4.8,.379,0.5379999999999999,1.5,1.7,0.9,0.3,1.7,2.0,2.3,0.5,0.0,2.0,0.5,8.7,PG,25.0,6.0,123,13.1,0.586,.275,.250,1.7,9.3,5.4,18.4,1.2,0.0,21.3,20.4,,0.1,0.0,0.1,.027,,-1.6,-3.3,-4.9,-0.1
Will Bynum,SG,32.0,WAS,7.0,0.0,9.6,1.4,4.4,0.32299999999999995,0.0,1.3,0.0,1.4,3.1,.455,0.32299999999999995,0.3,0.6,0.5,0.3,0.6,0.9,2.6,0.1,0.1,1.1,1.3,3.1,SG,32.0,7.0,67,4.8,0.336,.290,.129,3.4,6.6,5.0,42.2,0.8,1.2,19.6,27.6,,-0.2,0.1,-0.2,-0.132,,-5.8,-3.3,-9.1,-0.1
Bruno Caboclo,SF,19.0,TOR,8.0,0.0,2.9,0.5,1.5,0.33299999999999996,0.3,0.4,0.667,0.3,1.1,.222,0.41700000000000004,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.5,0.4,1.3,SF,19.0,8.0,23,-1.8,0.41700000000000004,.250,.000,5.0,5.0,5.0,0.0,0.0,3.5,25.0,31.5,,-0.1,0.0,-0.1,-0.275,,-12.6,-6.3,-18.9,-0.1
Nick Calathes,SG,25.0,MEM,58.0,0.0,14.4,1.8,4.3,0.42100000000000004,0.2,0.7,0.256,1.6,3.5,.456,0.44299999999999995,0.4,0.8,0.5329999999999999,0.3,1.5,1.8,2.5,1.1,0.1,1.1,1.7,4.2,SG,25.0,58.0,838,12.3,0.455,.174,.182,2.6,11.8,7.2,26.6,3.9,0.5,18.6,17.9,,-0.4,1.5,1.1,.065,,-2.1,1.8,-0.3,0.4
José Calderón,PG,33.0,NYK,42.0,42.0,30.2,3.5,8.4,0.415,1.4,3.4,0.415,2.1,5.0,.415,0.499,0.7,0.8,0.9059999999999999,0.5,2.5,3.0,4.7,0.7,0.0,1.8,1.8,9.1,PG,33.0,42.0,1270,11.3,0.519,.401,.090,1.7,9.8,5.6,25.6,1.3,0.0,16.9,16.1,,0.8,0.1,0.9,.033,,-0.5,-2.6,-3.2,-0.4
Kentavious Caldwell-Pope,SG,21.0,DET,82.0,82.0,31.5,4.8,11.9,0.401,1.9,5.4,0.345,2.9,6.4,.449,0.48,1.3,1.9,0.696,0.6,2.5,3.1,1.3,1.1,0.2,1.1,2.0,12.7,SG,21.0,82.0,2587,11.2,0.501,.457,.163,1.9,9.1,5.4,6.8,1.9,0.5,8.3,19.5,,1.1,1.8,2.8,.052,,-0.2,-0.9,-1.0,0.6
Isaiah Canaan,PG,23.0,TOT,47.0,21.0,20.0,3.1,8.0,0.386,1.9,5.2,0.37,1.2,2.8,.417,0.507,1.0,1.3,0.8170000000000001,0.4,1.5,1.9,2.1,0.6,0.1,1.3,1.8,9.2,PG,23.0,47.0,938,12.4,0.534,.651,.159,2.1,8.3,5.1,18.7,1.5,0.3,13.3,21.6,,0.8,0.7,1.4,.072,,0.7,-2.9,-2.2,-0.1
Isaiah Canaan,PG,23.0,HOU,25.0,9.0,14.8,2.1,5.2,0.405,1.3,3.4,0.381,0.8,1.9,.447,0.527,0.6,0.8,0.762,0.4,0.9,1.3,1.2,0.6,0.0,0.9,1.1,6.2,PG,23.0,25.0,369,11.8,0.5489999999999999,.641,.160,3.3,6.6,4.9,12.6,1.9,0.0,14.1,19.2,,0.3,0.3,0.6,.084,,0.0,-2.3,-2.3,0.0
Isaiah Canaan,PG,23.0,PHI,22.0,12.0,25.9,4.2,11.2,0.377,2.7,7.4,0.364,1.5,3.9,.400,0.496,1.5,1.8,0.846,0.3,2.1,2.5,3.1,0.7,0.1,1.8,2.5,12.6,PG,23.0,22.0,569,12.8,0.526,.656,.158,1.3,9.4,5.1,22.7,1.3,0.4,12.9,23.2,,0.4,0.3,0.8,.065,,1.1,-3.3,-2.2,0.0
Clint Capela,C,20.0,HOU,12.0,0.0,7.5,1.2,2.4,0.483,0.0,0.0,0.0,1.2,2.4,.483,0.483,0.3,1.9,0.174,0.8,2.2,3.0,0.2,0.1,0.8,0.4,1.2,2.7,C,20.0,12.0,90,12.1,0.409,.000,.793,12.3,31.8,22.1,3.6,0.6,7.8,11.3,21.3,,-0.2,0.2,0.0,.019,,-8.8,1.0,-7.8,-0.1
DeMarre Carroll,SF,28.0,ATL,70.0,69.0,31.3,4.5,9.3,0.48700000000000004,1.7,4.3,0.395,2.8,5.0,.567,0.579,1.8,2.6,0.7020000000000001,1.4,3.9,5.3,1.7,1.3,0.2,1.1,2.2,12.6,SF,28.0,70.0,2189,15.9,0.603,.466,.277,5.3,13.8,9.7,8.3,2.2,0.7,9.3,16.9,,4.3,2.8,7.0,.154,,2.4,0.5,2.9,2.7
Vince Carter,SG,38.0,MEM,66.0,1.0,16.5,2.0,6.2,0.33299999999999996,1.0,3.5,0.297,1.0,2.6,.379,0.41700000000000004,0.7,0.9,0.789,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.5,5.8,SG,38.0,66.0,1091,9.6,0.445,.571,.140,2.8,11.1,7.0,11.1,2.1,1.1,9.1,19.9,,-0.5,1.4,1.0,.043,,-1.1,-0.3,-1.4,0.2
Michael Carter-Williams,PG,23.0,TOT,66.0,63.0,32.6,5.5,13.9,0.396,0.5,2.3,0.235,5.0,11.6,.428,0.41600000000000004,3.1,4.4,0.6940000000000001,1.0,4.4,5.3,6.7,1.7,0.5,3.8,2.5,14.6,PG,23.0,66.0,2149,14.1,0.461,.166,.317,3.2,15.3,9.0,37.3,2.6,1.1,19.5,26.7,,-2.1,2.9,0.8,.017,,-1.6,0.9,-0.7,0.7
Michael Carter-Williams,PG,23.0,PHI,41.0,38.0,33.9,5.7,14.9,0.38,0.8,3.0,0.256,4.9,11.9,.412,0.406,2.9,4.4,0.643,1.0,5.1,6.2,7.4,1.5,0.4,4.2,2.5,15.0,PG,23.0,41.0,1391,12.8,0.444,.205,.298,3.2,17.3,9.9,40.9,2.2,1.0,20.1,27.1,,-2.1,1.6,-0.5,-0.017,,-1.9,0.6,-1.3,0.2
Michael Carter-Williams,PG,23.0,MIL,25.0,25.0,30.3,5.3,12.3,0.429,0.2,1.1,0.14300000000000002,5.1,11.2,.457,0.435,3.4,4.4,0.78,0.8,3.1,4.0,5.6,2.0,0.5,3.2,2.6,14.1,PG,23.0,25.0,758,16.3,0.496,.091,.354,3.2,11.7,7.5,30.8,3.4,1.3,18.2,25.8,,0.0,1.3,1.3,.080,,-1.0,1.4,0.4,0.5
Omri Casspi,SF,26.0,SAC,67.0,19.0,21.1,3.1,6.4,0.489,0.5,1.3,0.402,2.6,5.1,.512,0.53,2.1,2.9,0.733,0.8,3.1,3.9,1.5,0.5,0.1,1.3,1.6,8.9,SF,26.0,67.0,1416,14.4,0.58,.204,.447,4.5,15.9,10.4,11.8,1.1,0.5,14.7,18.7,,2.0,0.6,2.7,.091,,0.0,-1.3,-1.3,0.3
Mario Chalmers,PG,28.0,MIA,80.0,37.0,29.6,3.3,8.3,0.40299999999999997,0.9,3.1,0.294,2.4,5.2,.467,0.45799999999999996,2.6,3.3,0.774,0.3,2.3,2.6,3.8,1.5,0.1,2.2,3.1,10.2,PG,28.0,80.0,2368,11.7,0.521,.374,.401,1.2,9.0,5.2,21.0,2.7,0.4,18.2,18.9,,0.8,2.0,2.8,.056,,-0.6,-0.4,-1.0,0.6
Tyson Chandler,C,32.0,DAL,75.0,75.0,30.5,3.9,5.9,0.6659999999999999,0.0,0.0,0.0,3.9,5.9,.666,0.6659999999999999,2.5,3.4,0.72,3.9,7.6,11.5,1.1,0.6,1.2,1.4,2.3,10.3,C,32.0,75.0,2286,20.1,0.6970000000000001,.000,.584,14.1,27.4,20.7,5.3,0.9,3.2,16.0,12.8,,7.2,3.1,10.3,.216,,1.9,2.3,4.2,3.6
Wilson Chandler,SF,27.0,DEN,78.0,75.0,31.7,5.4,12.5,0.429,1.8,5.2,0.342,3.6,7.3,.490,0.5,1.4,1.8,0.775,1.2,4.9,6.1,1.7,0.7,0.4,1.4,3.0,13.9,SF,27.0,78.0,2471,13.2,0.523,.416,.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,,2.1,1.5,3.6,.071,,0.5,-0.4,0.2,1.3
Will Cherry,PG,23.0,CLE,8.0,0.0,8.6,0.6,2.4,0.263,0.3,1.1,0.222,0.4,1.3,.300,0.316,0.4,0.8,0.5,0.1,0.5,0.6,1.0,0.8,0.1,0.5,1.3,1.9,PG,23.0,8.0,69,5.8,0.34700000000000003,.474,.316,1.7,6.6,4.2,16.4,4.5,1.1,15.6,16.8,,-0.1,0.1,0.0,-0.021,,-4.4,0.7,-3.7,0.0
Patrick Christopher,SG,26.0,UTA,4.0,1.0,7.3,0.8,3.0,0.25,0.0,1.0,0.0,0.8,2.0,.375,0.25,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.3,0.0,0.3,1.5,1.5,SG,26.0,4.0,29,-2.6,0.25,.333,.000,8.0,15.9,12.0,0.0,1.8,0.0,7.7,20.6,,-0.1,0.0,-0.1,-0.150,,-10.6,-5.7,-16.3,-0.1
Earl Clark,PF,27.0,BRK,10.0,0.0,9.3,1.1,3.0,0.36700000000000005,0.4,1.4,0.28600000000000003,0.7,1.6,.438,0.433,0.1,0.4,0.25,0.1,2.2,2.3,0.3,0.3,0.4,0.6,1.2,2.7,PF,27.0,10.0,93,6.7,0.425,.467,.133,1.2,26.5,13.9,5.0,1.7,3.5,15.9,18.5,,-0.2,0.1,-0.1,-0.037,,-6.6,0.5,-6.1,-0.1
Ian Clark,SG,23.0,TOT,30.0,0.0,6.4,0.6,1.8,0.345,0.3,1.0,0.33299999999999996,0.3,0.8,.360,0.436,0.3,0.3,1.0,0.1,0.4,0.5,0.4,0.3,0.1,0.3,0.7,1.9,SG,23.0,30.0,192,8.8,0.483,.545,.164,2.4,7.1,4.8,9.7,2.4,1.2,13.2,16.0,,0.0,0.2,0.2,.050,,-2.0,-0.8,-2.8,0.0
Ian Clark,SG,23.0,UTA,23.0,0.0,7.0,0.7,1.9,0.341,0.4,1.1,0.36,0.3,0.8,.316,0.44299999999999995,0.2,0.2,1.0,0.2,0.4,0.6,0.4,0.3,0.1,0.3,0.5,1.9,SG,23.0,23.0,161,8.3,0.47600000000000003,.568,.114,2.9,6.4,4.7,9.7,2.0,1.0,13.2,15.1,,0.0,0.1,0.1,.044,,-2.1,-1.2,-3.3,-0.1
Ian Clark,SG,23.0,DEN,7.0,0.0,4.4,0.6,1.6,0.364,0.1,0.7,0.2,0.4,0.9,.500,0.409,0.6,0.6,1.0,0.0,0.4,0.4,0.3,0.4,0.1,0.3,1.1,1.9,SG,23.0,7.0,31,11.6,0.509,.455,.364,0.0,10.8,5.2,9.9,4.8,2.5,13.6,20.6,,0.0,0.0,0.1,.083,,-1.8,1.6,-0.2,0.0
Jordan Clarkson,PG,22.0,LAL,59.0,38.0,25.0,4.5,10.1,0.44799999999999995,0.6,2.1,0.314,3.9,8.1,.482,0.48,2.2,2.7,0.8290000000000001,0.9,2.3,3.2,3.5,0.9,0.2,1.6,1.8,11.9,PG,22.0,59.0,1476,16.9,0.528,.203,.265,4.0,10.5,7.1,23.8,1.8,0.7,12.6,23.0,,2.0,0.4,2.4,.078,,1.4,-1.7,-0.3,0.6
Victor Claver,SF,26.0,POR,10.0,0.0,7.6,0.9,2.0,0.45,0.6,1.1,0.545,0.3,0.9,.333,0.6,0.0,0.0,0.0,0.3,1.7,2.0,0.1,0.1,0.1,0.4,1.2,2.4,SF,26.0,10.0,76,9.2,0.6,.550,.000,4.3,23.5,14.1,1.9,0.7,0.9,16.7,14.1,,0.0,0.1,0.1,.086,,-2.9,-1.3,-4.2,0.0
Norris Cole,PG,26.0,TOT,75.0,25.0,24.4,3.1,7.4,0.41200000000000003,0.7,2.3,0.313,2.3,5.1,.458,0.461,0.8,1.1,0.716,0.2,1.9,2.1,3.4,0.8,0.2,1.3,1.7,7.6,PG,26.0,75.0,1831,10.9,0.483,.315,.145,0.9,9.3,5.1,22.2,1.6,0.7,14.3,17.5,,0.4,1.0,1.4,.036,,-1.5,-1.5,-3.0,-0.5
Norris Cole,PG,26.0,MIA,47.0,23.0,24.4,2.5,6.5,0.386,0.6,2.2,0.265,1.9,4.3,.446,0.43,0.7,1.0,0.696,0.3,2.0,2.3,3.5,0.9,0.2,1.2,1.6,6.3,PG,26.0,47.0,1148,9.9,0.452,.333,.150,1.3,9.8,5.7,22.9,1.9,0.6,15.1,15.7,,-0.1,0.8,0.6,.027,,-2.1,-0.9,-2.9,-0.3
Norris Cole,PG,26.0,NOP,28.0,2.0,24.4,4.0,9.0,0.444,1.0,2.6,0.37799999999999995,3.0,6.4,.472,0.5,0.9,1.3,0.743,0.0,1.8,1.8,3.2,0.5,0.3,1.5,1.8,9.9,PG,26.0,28.0,683,12.6,0.52,.294,.139,0.2,8.3,4.2,21.2,1.2,0.8,13.3,20.6,,0.5,0.3,0.7,.052,,-0.5,-2.6,-3.1,-0.2
Darren Collison,PG,27.0,SAC,45.0,45.0,34.8,5.8,12.2,0.473,1.3,3.6,0.373,4.4,8.6,.514,0.527,3.2,4.1,0.7879999999999999,0.4,2.8,3.2,5.6,1.5,0.3,2.5,2.1,16.1,PG,27.0,45.0,1565,17.5,0.575,.293,.335,1.4,8.7,5.2,27.2,2.2,0.7,15.1,20.9,,3.0,0.8,3.8,.116,,2.8,-1.3,1.5,1.4
Nick Collison,PF,34.0,OKC,66.0,2.0,16.7,1.6,3.8,0.419,0.2,0.9,0.267,1.4,2.9,.466,0.451,0.7,1.0,0.6920000000000001,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1,PF,34.0,66.0,1101,11.2,0.485,.237,.257,8.9,15.3,12.2,11.6,1.6,1.8,13.8,12.8,,1.0,1.2,2.2,.097,,-1.1,1.2,0.1,0.6
Mike Conley,PG,27.0,MEM,70.0,70.0,31.8,5.6,12.6,0.446,1.5,4.0,0.386,4.1,8.6,.473,0.506,3.1,3.6,0.8590000000000001,0.4,2.6,3.0,5.4,1.3,0.2,2.2,2.0,15.8,PG,27.0,70.0,2225,18.6,0.5579999999999999,.314,.282,1.5,9.2,5.4,28.0,2.1,0.5,13.6,23.7,,4.2,2.7,6.8,.147,,3.2,-0.5,2.7,2.6
Jack Cooley,C,23.0,UTA,16.0,0.0,5.4,0.6,1.4,0.409,0.0,0.0,0.0,0.6,1.4,.409,0.409,0.6,1.3,0.429,0.6,0.9,1.6,0.1,0.4,0.2,0.2,1.4,1.7,C,23.0,16.0,87,11.4,0.43200000000000005,.000,.955,13.3,19.8,16.6,1.8,3.7,2.8,8.8,18.0,,0.0,0.2,0.2,.092,,-4.4,0.4,-4.0,0.0
Chris Copeland,SF,30.0,IND,50.0,12.0,16.6,2.2,6.2,0.361,1.0,3.3,0.311,1.2,2.9,.420,0.445,0.7,0.9,0.733,0.5,1.8,2.2,1.0,0.2,0.2,1.2,1.6,6.2,SF,30.0,50.0,828,7.4,0.46799999999999997,.539,.145,3.1,11.7,7.4,9.9,0.7,1.0,15.2,21.3,,-0.9,0.8,-0.1,-0.008,,-2.8,-1.5,-4.3,-0.5
